"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-21,2025-05-21,250502_햇살,0,,180000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-21,2025-05-21,250502_급구,0,,180000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-21,2025-05-21,250502_돈아껴,1604,,180000,"일일 예산",,,0,,0,0,,,61,67,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-21,2025-05-21,250502_피부과,58,,180000,"일일 예산",,,29,0,100,2,,,2,2,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-21,2025-05-21,250502_봄맞이(재업),0,,180000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-21,2025-05-21,250508_담당자(재업),487,,180000,"일일 예산",,,487,0,7.692308,1,,,12,13,,,,2025-05-15T09:47:23+0900,active,3,,12,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-21,2025-05-21,250509_속보,0,,180000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-21,2025-05-21,250509_여름모공,0,,180000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-21,2025-05-21,"250509_2주 완성",0,,180000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-21,2025-05-21,250509_챗GPT,31,,180000,"일일 예산",,,0,,0,0,,,5,5,,,,2025-05-15T09:47:23+0900,active,,,4,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-21,2025-05-21,250509_모공청소기,5147,,180000,"일일 예산",,,2573.5,0,0.854701,2,,,204,234,,,,2025-05-15T09:47:23+0900,active,20,5,177,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-21,2025-05-21,250509_땅문서,52896,,180000,"일일 예산",,,3778.285714,0,0.829384,14,,,1436,1688,,,,2025-05-15T09:47:23+0900,inactive,305,37,1380,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
