"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-10,2025-05-10,"재구매 1위(수정)_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,삼써_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"아직도 몰라_250429",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,체험단_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,250502_2주,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-10,2025-05-10,250502_개운한데,1692,,220000,"일일 예산",,,0,,0,0,,,47,48,,,,2025-05-15T09:47:23+0900,active,8,2,40,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_남자피지,298,,220000,"일일 예산",,,0,,0,0,,,11,12,,,,2025-05-15T09:47:23+0900,inactive,3,1,9,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_모공찌꺼기,2508,,220000,"일일 예산",,,0,,0,0,,,32,33,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_서울대,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-10,2025-05-10,250502_이정도,25483,,220000,"일일 예산",,,1820.214286,0,2.177294,14,,,527,643,1,,,2025-05-15T09:47:23+0900,inactive,128,42,561,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_좁쌀,5011,,220000,"일일 예산",,,5011,0,0.537634,1,,,164,186,,,,2025-05-15T09:47:23+0900,inactive,38,11,153,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_햇살,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-10,2025-05-10,250502_급구,31592,,220000,"일일 예산",,,3159.2,0,1.013171,10,,,867,987,1,,,2025-05-15T09:47:23+0900,inactive,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_돈아껴,34648,,220000,"일일 예산",,,3849.777778,0,0.849858,9,,,886,1059,1,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_피부과,10,,220000,"일일 예산",,,0,,0,0,,,1,1,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250502_봄맞이(재업),11702,,220000,"일일 예산",,,5851,0,0.647249,2,,,287,309,,,,2025-05-15T09:47:23+0900,inactive,67,22,285,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250508_담당자(재업),2700,14.740741,220000,"일일 예산",1,39800,0,,0,0,1,actions:offsite_conversion.fb_pixel_purchase,50,56,1,39800,2700,2025-05-15T09:47:23+0900,active,23,6,48,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250509_속보,16955,,220000,"일일 예산",,,1541.363636,0,1.585014,11,,,613,694,,,,2025-05-15T09:47:23+0900,inactive,99,24,598,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
