"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-02,2025-05-02,"아직도 몰라_250429",35565,,50000,"일일 예산",,,5080.714286,0,0.667302,7,,,857,1049,,,,2025-04-29T10:34:42+0900,inactive,212,19,828,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,체험단_250429,64514,2.008866,50000,"일일 예산",2,129600,3072.095238,0.10526316,1.189802,21,2,actions:offsite_conversion.fb_pixel_purchase,1442,1765,2,64800,32257,2025-04-29T10:34:42+0900,inactive,358,67,1434,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_2주,3874,,220000,"일일 예산",,,0,,0,0,,,113,125,,,,2025-05-15T09:47:23+0900,inactive,31,,108,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_개운한데,684,,220000,"일일 예산",,,0,,0,0,,,16,19,,,,2025-05-15T09:47:23+0900,active,6,1,18,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_남자피지,859,,220000,"일일 예산",,,859,0,5.263158,1,,,16,19,,,,2025-05-15T09:47:23+0900,inactive,5,2,17,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_모공찌꺼기,474,,220000,"일일 예산",,,474,0,8.333333,1,,,11,12,2,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_서울대,12080,5.778146,220000,"일일 예산",1,69800,1208,0.1,2.267574,10,1,actions:offsite_conversion.fb_pixel_purchase,424,441,1,69800,12080,2025-05-15T09:47:23+0900,inactive,83,14,413,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_이정도,7408,10.772138,220000,"일일 예산",1,79800,1058.285714,0.14285714,3.211009,7,1,actions:offsite_conversion.fb_pixel_purchase,178,218,1,79800,7408,2025-05-15T09:47:23+0900,inactive,34,6,182,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_좁쌀,650,,220000,"일일 예산",,,0,,0,0,,,33,36,1,,,2025-05-15T09:47:23+0900,inactive,8,1,32,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_햇살,4353,13.737652,220000,"일일 예산",1,59800,2176.5,0.5,0.769231,2,1,actions:offsite_conversion.fb_pixel_purchase,242,260,1,59800,4353,2025-05-15T09:47:23+0900,inactive,39,13,244,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_급구,3289,,220000,"일일 예산",,,3289,0,0.943396,1,,,96,106,,,,2025-05-15T09:47:23+0900,inactive,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_돈아껴,6713,8.908089,220000,"일일 예산",1,59800,959,0.14285714,2.92887,7,1,actions:offsite_conversion.fb_pixel_purchase,206,239,3,59800,6713,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_피부과,660,,220000,"일일 예산",,,330,0,10.526316,2,,,17,19,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,250502_봄맞이(재업),6043,,220000,"일일 예산",,,2014.333333,0,1.304348,3,,,212,230,,,,2025-05-15T09:47:23+0900,inactive,31,8,211,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,동안비결_250328,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,100원_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-02,2025-05-02,따라해_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-02,2025-05-02,똥손_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-02,2025-05-02,전재산_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-02,2025-05-02,조기소진_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-02,2025-05-02,"C급_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"소이현 피부비결_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"반반얼굴_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"닥토_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,노하우_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,모공고민(숏)_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,올영가지마_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,마누라_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,써보세요_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,삼각이_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"소이현 교체헤드_250410",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,담당자_250411,11968,,50000,"일일 예산",,,1196.8,0,2.808989,10,,,287,356,2,,,2025-04-29T10:34:42+0900,not_delivering,117,26,287,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,4가지_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,색연필_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,선착순_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"소이현 방송_250418",143,,50000,"일일 예산",,,0,,0,0,,,2,2,,,,2025-04-29T10:34:42+0900,inactive,,,2,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,솔직후기_250418,31341,4.658435,50000,"일일 예산",2,146000,3482.333333,0.18181818,0.761421,9,2,actions:offsite_conversion.fb_pixel_purchase,992,1182,5,73000,15670.5,2025-04-29T10:34:42+0900,inactive,263,65,963,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-02,2025-05-02,"일주일 체험_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"소이현 루틴_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"수동 W 소이현남편(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"수동 W 소이현파랑(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"수동 W 쟁여놓자(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"수동 W 틀린그림(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"수동 W 쟁여놓자 순서변경 (숏) 250310",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고4)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고7)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고3)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고11)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고2)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고10)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고8)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고6)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"P2PSBG_ASC(수동 광고5)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-02,2025-05-02,"판매 1위_250319",0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-02,2025-05-02,C급_250327,0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-02,2025-05-02,닥토_250327,0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-02,2025-05-02,반반얼굴_250327,0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-02,2025-05-02,"소이현 피부비결_250327",0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-02,2025-05-02,"3종 비교_250319 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
