"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-14,2025-05-14,250502_햇살,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-14,2025-05-14,250502_급구,56094,,220000,"일일 예산",,,3116.333333,0,1.515152,18,,,932,1188,,,,2025-05-15T09:47:23+0900,inactive,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-14,2025-05-14,250502_돈아껴,0,,220000,"일일 예산",1,77900,0,,0,0,1,actions:offsite_conversion.fb_pixel_purchase,0,0,3,77900,0,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-14,2025-05-14,250502_피부과,409,,220000,"일일 예산",,,0,,0,0,,,21,21,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-14,2025-05-14,250502_봄맞이(재업),0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-14,2025-05-14,250508_담당자(재업),6469,,220000,"일일 예산",,,2156.333333,0,1.818182,3,,,137,165,,,,2025-05-15T09:47:23+0900,active,29,5,134,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-14,2025-05-14,250509_속보,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-14,2025-05-14,250509_여름모공,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-14,2025-05-14,"250509_2주 완성",0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-14,2025-05-14,250509_챗GPT,417,,220000,"일일 예산",,,417,0,5,1,,,20,20,,,,2025-05-15T09:47:23+0900,active,4,1,19,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-14,2025-05-14,250509_모공청소기,277,,220000,"일일 예산",,,0,,0,0,,,9,10,,,,2025-05-15T09:47:23+0900,active,1,,10,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-14,2025-05-14,250509_땅문서,41264,1.449205,220000,"일일 예산",1,59800,3438.666667,0.09090909,1.398601,12,1,actions:offsite_conversion.fb_pixel_purchase,777,858,1,59800,41264,2025-05-15T09:47:23+0900,active,194,18,737,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-14,2025-05-14,250509_Bye,527,,220000,"일일 예산",,,0,,0,0,,,11,11,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
