"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-09,2025-05-09,"재구매 1위(수정)_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-09,2025-05-09,삼써_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-09,2025-05-09,"아직도 몰라_250429",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-09,2025-05-09,체험단_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-09,2025-05-09,250502_2주,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-09,2025-05-09,250502_개운한데,1441,,220000,"일일 예산",,,0,,0,0,,,20,21,,,,2025-05-15T09:47:23+0900,active,1,,15,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_남자피지,81,,220000,"일일 예산",,,0,,0,0,,,6,6,,,,2025-05-15T09:47:23+0900,inactive,,,6,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_모공찌꺼기,2208,,220000,"일일 예산",,,0,,0,0,,,21,21,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_서울대,75037,0.79694,220000,"일일 예산",1,59800,1705.386364,0.02564103,1.628423,44,1,actions:offsite_conversion.fb_pixel_purchase,2552,2702,1,59800,75037,2025-05-15T09:47:23+0900,inactive,684,101,2342,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_이정도,11192,6.236598,220000,"일일 예산",1,69800,1865.333333,0.16666667,1.463415,6,1,actions:offsite_conversion.fb_pixel_purchase,348,410,2,69800,11192,2025-05-15T09:47:23+0900,inactive,60,12,328,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_좁쌀,822,,220000,"일일 예산",,,0,,0,0,,,24,24,,,,2025-05-15T09:47:23+0900,inactive,8,2,23,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_햇살,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-09,2025-05-09,250502_급구,20394,,220000,"일일 예산",,,2549.25,0,1.559454,8,,,398,513,2,,,2025-05-15T09:47:23+0900,inactive,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_돈아껴,18983,,220000,"일일 예산",,,3163.833333,0,1.003344,6,,,490,598,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_피부과,81,,220000,"일일 예산",,,0,,0,0,,,2,2,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250502_봄맞이(재업),31451,,220000,"일일 예산",,,3145.1,0,1.112347,10,,,762,899,1,,,2025-05-15T09:47:23+0900,inactive,193,31,742,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250508_담당자(재업),3909,,220000,"일일 예산",,,1303,0,2.459016,3,,,105,122,,,,2025-05-15T09:47:23+0900,active,36,13,97,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250509_속보,16106,,220000,"일일 예산",,,3221.2,0,0.691563,5,,,617,723,,,,2025-05-15T09:47:23+0900,inactive,82,3,641,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250509_여름모공,15267,,220000,"일일 예산",,,2544.5,0,0.927357,6,,,581,647,,,,2025-05-15T09:47:23+0900,inactive,85,25,563,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,"250509_2주 완성",5226,,220000,"일일 예산",,,0,,0,0,,,145,153,,,,2025-05-15T09:47:23+0900,inactive,33,10,135,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250509_챗GPT,907,,220000,"일일 예산",,,907,,1.851852,1,,,48,54,,,,2025-05-15T09:47:23+0900,active,15,,44,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250509_모공청소기,442,,220000,"일일 예산",,,0,,0,0,,,17,17,,,,2025-05-15T09:47:23+0900,active,1,,16,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250509_땅문서,14268,,220000,"일일 예산",,,1585.333333,0,1.264045,9,,,621,712,,,,2025-05-15T09:47:23+0900,active,138,11,619,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250509_Bye,112,,220000,"일일 예산",,,0,,0,0,,,5,5,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-09,2025-05-09,250509_어디까지,19344,,220000,"일일 예산",,,1612,0,1.387283,12,,,726,865,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
