"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-16,2025-05-16,250515_가져가,53873,1.110018,220000,"일일 예산",1,59800,1995.296296,0.03703704,1.680149,27,1,actions:offsite_conversion.fb_pixel_purchase,1416,1607,1,59800,53873,2025-05-15T09:47:23+0900,inactive,256,17,1368,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_대왕릴웨,20271,3.443343,220000,"일일 예산",1,69800,4054.2,0.16666667,0.830565,5,1,actions:offsite_conversion.fb_pixel_purchase,531,602,1,69800,20271,2025-05-15T09:47:23+0900,active,121,4,527,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_끝장내,1390,,220000,"일일 예산",,,0,,0,0,,,30,35,,,,2025-05-15T09:47:23+0900,active,10,,31,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_체험단ver2,17638,5.556186,220000,"일일 예산",2,98000,5879.333333,0.66666667,0.614754,3,2,actions:offsite_conversion.fb_pixel_purchase,438,488,2,49000,8819,2025-05-15T09:47:23+0900,active,100,15,408,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_카운트다운,15683,,220000,"일일 예산",,,7841.5,0,0.4662,2,,,359,429,,,,2025-05-15T09:47:23+0900,active,96,24,346,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_한달,3632,,220000,"일일 예산",,,3632,,1.470588,1,,,54,68,,,,2025-05-15T09:47:23+0900,active,24,11,63,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_혜택,4685,,220000,"일일 예산",,,2342.5,0,1.492537,2,,,109,134,,,,2025-05-15T09:47:23+0900,inactive,32,9,121,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_7일,143,,220000,"일일 예산",,,0,,0,0,,,5,5,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_승무원,4070,,220000,"일일 예산",,,4070,0,1.149425,1,,,77,87,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_오늘만,6251,,220000,"일일 예산",,,0,,0,0,,,109,135,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250515_최종가,8963,6.671873,220000,"일일 예산",1,59800,2240.75,0.25,1.709402,4,1,actions:offsite_conversion.fb_pixel_purchase,197,234,4,59800,8963,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,선착순_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"소이현 방송_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,솔직후기_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"일주일 체험_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"소이현 루틴_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,봄맞이_250421,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"재구매 1위_250421",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"1+1 혜택_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,목부터_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,진혹거_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,미쳤음_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,블랙헤드_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,not_delivering,,,,~
2025-05-16,2025-05-16,"소이현 이것_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,한번에_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"재구매 1위(수정)_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,삼써_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"아직도 몰라_250429",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,체험단_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,250502_2주,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-16,2025-05-16,250502_개운한데,9267,,220000,"일일 예산",,,9267,0,0.512821,1,,,181,195,,,,2025-05-15T09:47:23+0900,active,28,7,161,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250502_남자피지,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-16,2025-05-16,250502_모공찌꺼기,1177,,220000,"일일 예산",,,0,,0,0,,,9,10,2,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,250502_서울대,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-16,2025-05-16,250502_이정도,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-16,2025-05-16,250502_좁쌀,4630,,220000,"일일 예산",,,2315,0,1.694915,2,,,111,118,,,,2025-05-15T09:47:23+0900,inactive,27,11,100,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-16,2025-05-16,"P2PSBG_ASC(수동 광고8)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,"닥토_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,올영가지마_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,써보세요_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,담당자_250411,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,not_delivering,,,,~
2025-05-16,2025-05-16,4가지_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-16,2025-05-16,색연필_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
