"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-04,2025-05-04,삼각이_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,"소이현 교체헤드_250410",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,담당자_250411,10605,13.635078,50000,"일일 예산",2,144600,1325.625,0.22222222,3.278689,8,2,actions:offsite_conversion.fb_pixel_purchase,192,244,1,72300,5302.5,2025-04-29T10:34:42+0900,not_delivering,77,9,195,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-04,2025-05-04,4가지_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,색연필_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,선착순_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,"소이현 방송_250418",3033,23.013518,50000,"일일 예산",1,69800,3033,1,1.052632,1,1,actions:offsite_conversion.fb_pixel_purchase,90,95,1,69800,3033,2025-04-29T10:34:42+0900,inactive,16,1,83,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-04,2025-05-04,솔직후기_250418,36235,,50000,"일일 예산",,,4026.111111,0,0.583279,9,,,1351,1543,1,,,2025-04-29T10:34:42+0900,inactive,361,84,1288,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-04,2025-05-04,"일주일 체험_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,"소이현 루틴_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,"수동 W 소이현남편(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,"수동 W 소이현파랑(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-04,2025-05-04,"수동 W 쟁여놓자(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
