"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-07,2025-05-07,"재구매 1위_250421",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,"1+1 혜택_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,목부터_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,진혹거_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,미쳤음_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,블랙헤드_250423,431,,50000,"일일 예산",,,0,,0,0,,,25,31,,,,2025-04-29T10:34:42+0900,not_delivering,4,,24,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,"소이현 이것_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,한번에_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,"재구매 1위(수정)_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,삼써_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,"아직도 몰라_250429",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,체험단_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-07,2025-05-07,250502_2주,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-07,2025-05-07,250502_개운한데,495,,220000,"일일 예산",,,0,,0,0,,,16,16,,,,2025-05-15T09:47:23+0900,active,1,,13,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_남자피지,496,,220000,"일일 예산",,,0,,0,0,,,7,7,,,,2025-05-15T09:47:23+0900,inactive,3,,7,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_모공찌꺼기,607,,220000,"일일 예산",,,0,,0,0,,,15,16,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_서울대,111425,1.610052,220000,"일일 예산",3,179400,1526.369863,0.04225352,1.69295,73,3,actions:offsite_conversion.fb_pixel_purchase,4127,4312,5,59800,37141.66666667,2025-05-15T09:47:23+0900,inactive,1092,106,3814,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_이정도,7523,,220000,"일일 예산",,,1880.75,0,1.587302,4,,,211,252,,,,2025-05-15T09:47:23+0900,inactive,37,8,209,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_좁쌀,675,,220000,"일일 예산",,,0,,0,0,,,23,24,,,,2025-05-15T09:47:23+0900,inactive,2,2,19,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_햇살,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-07,2025-05-07,250502_급구,18874,,220000,"일일 예산",,,2696.285714,0,1.719902,7,,,319,407,,,,2025-05-15T09:47:23+0900,inactive,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_돈아껴,20246,,220000,"일일 예산",,,1265.375,0,2.435312,16,,,543,657,7,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_피부과,50,,220000,"일일 예산",,,0,,0,0,,,2,2,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250502_봄맞이(재업),18128,,220000,"일일 예산",,,1812.8,0,2.212389,10,,,383,452,3,,,2025-05-15T09:47:23+0900,inactive,74,8,371,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-07,2025-05-07,250508_담당자(재업),0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,active,,,,~
