"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-01,2025-05-01,봄맞이_250421,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"재구매 1위_250421",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"1+1 혜택_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,목부터_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,진혹거_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,미쳤음_250423,16196,,50000,"일일 예산",,,5398.666667,0,0.583658,3,,,451,514,1,,,2025-04-29T10:34:42+0900,inactive,144,48,422,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-01,2025-05-01,블랙헤드_250423,398,,50000,"일일 예산",,,0,,0,0,,,17,17,,,,2025-04-29T10:34:42+0900,not_delivering,2,,14,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-01,2025-05-01,"소이현 이것_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,한번에_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"재구매 1위(수정)_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,삼써_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"아직도 몰라_250429",22868,6.323246,50000,"일일 예산",2,144600,3266.857143,0.28571429,1.067073,7,2,actions:offsite_conversion.fb_pixel_purchase,550,656,2,72300,11434,2025-04-29T10:34:42+0900,inactive,116,5,535,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-01,2025-05-01,체험단_250429,89727,,50000,"일일 예산",,,3323.222222,0,1.140684,27,,,2017,2367,1,,,2025-04-29T10:34:42+0900,inactive,439,52,1952,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-01,2025-05-01,250502_2주,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,250502_개운한데,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,active,,,,~
2025-05-01,2025-05-01,250502_남자피지,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,250502_모공찌꺼기,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,active,,,,~
2025-05-01,2025-05-01,250502_서울대,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,250502_이정도,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,250502_좁쌀,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,250502_햇살,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,250502_급구,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,250502_돈아껴,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,active,,,,~
