"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-20,2025-05-20,250515_가져가,0,,220000,"일일 예산",,,0,,0,0,,,0,0,2,,,2025-05-15T09:47:23+0900,inactive,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_대왕릴웨,69353,,220000,"일일 예산",,,2167.28125,0,1.511573,32,,,1850,2117,,,,2025-05-15T09:47:23+0900,inactive,406,26,1727,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_끝장내,550,,220000,"일일 예산",,,550,0,7.692308,1,,,13,13,,,,2025-05-15T09:47:23+0900,active,4,1,10,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_체험단ver2,5669,,220000,"일일 예산",,,1417.25,0,4.040404,4,,,84,99,,,,2025-05-15T09:47:23+0900,active,34,4,87,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_카운트다운,17184,,220000,"일일 예산",,,4296,0,0.723327,4,,,481,553,,,,2025-05-15T09:47:23+0900,active,92,21,466,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_한달,1831,,220000,"일일 예산",,,915.5,0,6.896552,2,,,29,29,,,,2025-05-15T09:47:23+0900,active,10,1,25,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_혜택,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_7일,413,,220000,"일일 예산",,,0,,0,0,,,6,7,,,,2025-05-15T09:47:23+0900,active,,,1,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_승무원,178,,220000,"일일 예산",,,0,,0,0,,,8,8,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_오늘만,3893,,220000,"일일 예산",,,0,,0,0,,,81,91,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250515_최종가,10099,,220000,"일일 예산",,,5049.5,0,0.655738,2,,,242,305,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,색연필_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,선착순_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,"소이현 방송_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,솔직후기_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,"일주일 체험_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,봄맞이_250421,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,"재구매 1위_250421",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,"1+1 혜택_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,목부터_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,진혹거_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,미쳤음_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,블랙헤드_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,not_delivering,,,,~
2025-05-20,2025-05-20,"소이현 이것_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,한번에_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,"재구매 1위(수정)_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,삼써_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,"아직도 몰라_250429",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,체험단_250429,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-20,2025-05-20,250502_2주,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-20,2025-05-20,250502_개운한데,8061,,220000,"일일 예산",,,2687,0,1.986755,3,,,132,151,,,,2025-05-15T09:47:23+0900,active,42,14,129,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250502_남자피지,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-20,2025-05-20,250502_모공찌꺼기,429,,220000,"일일 예산",,,0,,0,0,,,10,12,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-20,2025-05-20,250502_서울대,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-20,2025-05-20,250502_이정도,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-20,2025-05-20,250502_좁쌀,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-20,2025-05-20,담당자_250411,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,not_delivering,,,,~
